ibge;anomes;qtd_familias_beneficiarias_bolsa_familia;valor_repassado_bolsa_familia;Nome_Município;Nome_Região
315880;2016;806;110928;Santana do Jacaré;4
315890;2016;1812;231806;Santana do Manhuaçu;4
315895;2016;4252;651146;Santana do Paraíso;4
315900;2016;1102;157145;Santana do Riacho;4
315910;2016;667;99725;Santana dos Montes;4
315920;2016;885;115467;Santa Rita de Caldas;4
315930;2016;725;87704;Santa Rita de Jacutinga;4
315935;2016;915;124276;Santa Rita de Minas;4
315940;2016;674;92445;Santa Rita de Ibitipoca;4
315950;2016;1468;206573;Santa Rita do Itueto;4
315960;2016;2024;231060;Santa Rita do Sapucaí;4
315970;2016;527;82257;Santa Rosa da Serra;4
315980;2016;1814;218558;Santa Vitória;4
315990;2016;3614;466857;Santo Antônio do Amparo;4
316000;2016;514;72045;Santo Antônio do Aventureiro;4
316010;2016;544;92299;Santo Antônio do Grama;4
316020;2016;1293;220097;Santo Antônio do Itambé;4
316030;2016;3134;484269;Santo Antônio do Jacinto;4
316040;2016;1859;269604;Santo Antônio do Monte;4
316045;2016;2628;412940;Santo Antônio do Retiro;4
316050;2016;374;53598;Santo Antônio do Rio Abaixo;4
316060;2016;671;120557;Santo Hipólito;4
316070;2016;5489;774301;Santos Dumont;4
316080;2016;544;71499;São Bento Abade;4
316090;2016;316;44962;São Brás do Suaçuí;4
316095;2016;1801;227282;São Domingos das Dores;4
316100;2016;1956;254408;São Domingos do Prata;4
316105;2016;885;125356;São Félix de Minas;4
316110;2016;15710;2521294;São Francisco;4
316120;2016;766;100226;São Francisco de Paula;4
316130;2016;921;136994;São Francisco de Sales;4
316140;2016;904;131794;São Francisco do Glória;4
316150;2016;1461;210305;São Geraldo;4
316160;2016;1171;215746;São Geraldo da Piedade;4
316165;2016;954;137246;São Geraldo do Baixio;4
316170;2016;987;159423;São Gonçalo do Abaeté;4
316180;2016;829;113548;São Gonçalo do Pará;4
316190;2016;1166;151912;São Gonçalo do Rio Abaixo;4
316200;2016;2706;404774;São Gonçalo do Sapucaí;4
316210;2016;2767;354586;São Gotardo;4
316220;2016;374;47412;São João Batista do Glória;4
316225;2016;1238;200690;São João da Lagoa;4
316230;2016;354;53032;São João da Mata;4
316240;2016;8325;1537290;São João da Ponte;4
316245;2016;4315;1107276;São João das Missões;4
316250;2016;7516;925194;São João del Rei;4
316255;2016;2988;445439;São João do Manhuaçu;4
316257;2016;1077;125455;São João do Manteninha;4
316260;2016;1637;235043;São João do Oriente;4
316265;2016;1428;254264;São João do Pacuí;4
316270;2016;4157;570903;São João do Paraíso;4
316280;2016;3897;716213;São João Evangelista;4
316290;2016;2362;397023;São João Nepomuceno;4
316292;2016;3639;638050;São Joaquim de Bicas;4
316294;2016;324;44822;São José da Barra;4
316295;2016;1978;437997;São José da Lapa;4
316300;2016;1141;228920;São José da Safira;4
316310;2016;421;56963;São José da Varginha;4
316320;2016;288;45329;São José do Alegre;4
316330;2016;936;171990;São José do Divino;4
316340;2016;937;123690;São José do Goiabal;4
316350;2016;1665;259210;São José do Jacuri;4
316360;2016;808;103931;São José do Mantimento;4
316370;2016;3286;411777;São Lourenço;4
316380;2016;1783;253311;São Miguel do Anta;4
316390;2016;809;98220;São Pedro da União;4
316400;2016;1144;168392;São Pedro dos Ferros;4
316410;2016;1339;203448;São Pedro do Suaçuí;4
316420;2016;2364;510120;São Romão;4
316430;2016;593;74032;São Roque de Minas;4
316440;2016;454;60274;São Sebastião da Bela Vista;4
316443;2016;546;69431;São Sebastião da Vargem Alegre;4
316447;2016;1942;346899;São Sebastião do Anta;4
316450;2016;2699;421271;São Sebastião do Maranhão;4
316460;2016;627;95653;São Sebastião do Oeste;4
316470;2016;4741;689533;São Sebastião do Paraíso;4
316480;2016;166;21003;São Sebastião do Rio Preto;4
316490;2016;267;37375;São Sebastião do Rio Verde;4
316500;2016;598;71798;São Tiago;4
316510;2016;728;112775;São Tomás de Aquino;4
316520;2016;908;138331;São Thomé das Letras;4
316530;2016;798;107748;São Vicente de Minas;4
316540;2016;704;115115;Sapucaí-Mirim;4
316550;2016;1584;253378;Sardoá;4
316553;2016;1136;158878;Sarzedo;4
316555;2016;3896;962081;Setubinha;4
316556;2016;660;101801;Sem-Peixe;4
316557;2016;1068;139661;Senador Amaral;4
316560;2016;188;29223;Senador Cortes;4
316570;2016;1242;157763;Senador Firmino;4
316580;2016;168;20420;Senador José Bento;4
316590;2016;1312;161902;Senador Modestino Gonçalves;4
316600;2016;1219;159326;Senhora de Oliveira;4
316610;2016;715;137187;Senhora do Porto;4
316620;2016;2485;332389;Senhora dos Remédios;4
316630;2016;1456;167567;Sericita;4
316640;2016;180;28175;Seritinga;4
316650;2016;1138;211229;Serra Azul de Minas;4
316660;2016;72;8817;Serra da Saudade;4
316670;2016;1609;194857;Serra dos Aimorés;4
316680;2016;1426;261794;Serra do Salitre;4
316690;2016;1195;166022;Serrania;4
316695;2016;1202;206751;Serranópolis de Minas;4
316700;2016;417;67890;Serranos;4
316710;2016;2672;389164;Serro;4
316720;2016;10973;1427889;Sete Lagoas;4
316730;2016;306;39312;Silveirânia;4
316740;2016;655;124351;Silvianópolis;4
316750;2016;334;51075;Simão Pereira;4
316760;2016;4091;448950;Simonésia;4
316770;2016;1744;342544;Sobrália;4
316780;2016;537;66441;Soledade de Minas;4
316790;2016;600;76395;Tabuleiro;4
316800;2016;6000;822600;Taiobeiras;4
316805;2016;920;151823;Taparuba;4
316810;2016;469;70832;Tapira;4
316820;2016;157;21880;Tapiraí;4
316830;2016;639;90642;Taquaraçu de Minas;4
316840;2016;3022;399765;Tarumirim;4
316850;2016;1942;300152;Teixeiras;4
316860;2016;16628;2483468;Teófilo Otoni;4
316870;2016;3832;472721;Timóteo;4
316880;2016;760;94505;Tiradentes;4
316890;2016;1238;163098;Tiros;4
316900;2016;1864;269345;Tocantins;4
316905;2016;476;51298;Tocos do Moji;4
316910;2016;506;70385;Toledo;4
316920;2016;1254;167349;Tombos;4
316930;2016;5434;747232;Três Corações;4
316935;2016;2807;360857;Três Marias;4
316940;2016;5680;782755;Três Pontas;4
316950;2016;1804;376825;Tumiritinga;4
316960;2016;3591;557879;Tupaciguara;4
316970;2016;3554;434166;Turmalina;4
316980;2016;576;70662;Turvolândia;4
316990;2016;7306;808946;Ubá;4
317000;2016;3791;592161;Ubaí;4
317005;2016;3053;439576;Ubaporanga;4
317010;2016;12399;1625481;Uberaba;4
317020;2016;24215;3277215;Uberlândia;4
317030;2016;725;143712;Umburatiba;4
317040;2016;8205;1076854;Unaí;4
317043;2016;821;138917;União de Minas;4
317047;2016;989;167912;Uruana de Minas;4
317050;2016;1163;193924;Urucânia;4
317052;2016;3171;667597;Urucuia;4
317057;2016;1554;268781;Vargem Alegre;4
317060;2016;247;34453;Vargem Bonita;4
317065;2016;1508;322956;Vargem Grande do Rio Pardo;4
317070;2016;4185;566803;Varginha;4
317075;2016;637;82765;Varjão de Minas;4
317080;2016;5596;656687;Várzea da Palma;4
317090;2016;6486;968257;Varzelândia;4
317100;2016;2072;252220;Vazante;4
317103;2016;2127;394495;Verdelândia;4
317107;2016;1491;229192;Veredinha;4
317110;2016;255;43319;Veríssimo;4
317115;2016;1399;212989;Vermelho Novo;4
317120;2016;7915;1289889;Vespasiano;4
317130;2016;6464;948331;Viçosa;4
317140;2016;634;108763;Vieiras;4
317150;2016;1175;221300;Mathias Lobato;4
317160;2016;3763;519739;Virgem da Lapa;4
317170;2016;1838;219257;Virgínia;4
317180;2016;1684;232688;Virginópolis;4
317190;2016;1584;269974;Virgolândia;4
317200;2016;3794;525351;Visconde do Rio Branco;4
317210;2016;1074;190196;Volta Grande;4
317220;2016;349;58616;Wenceslau Braz;4
320010;2016;5224;651817;Afonso Cláudio;4
320013;2016;1560;219026;Águia Branca;4
320016;2016;3573;496506;Água Doce do Norte;4
320020;2016;3283;439963;Alegre;4
320030;2016;1393;164193;Alfredo Chaves;4
320035;2016;2037;273491;Alto Rio Novo;4
320040;2016;2492;372686;Anchieta;4
320050;2016;1800;229648;Apiacá;4
320060;2016;5992;863854;Aracruz;4
320070;2016;908;133782;Atílio Vivacqua;4
320080;2016;4256;608675;Baixo Guandu;4
320090;2016;6689;925513;Barra de São Francisco;4
320100;2016;2306;329709;Boa Esperança;4
320110;2016;1094;144713;Bom Jesus do Norte;4
320115;2016;2106;250823;Brejetuba;4
320120;2016;10651;1494858;Cachoeiro de Itapemirim;4
320130;2016;35789;6031241;Cariacica;4
320140;2016;2011;246730;Castelo;4
320150;2016;9368;1145562;Colatina;4
320160;2016;4842;647348;Conceição da Barra;4
320170;2016;1629;237015;Conceição do Castelo;4
320180;2016;847;105536;Divino de São Lourenço;4
320190;2016;2717;343172;Domingos Martins;4
320200;2016;949;127536;Dores do Rio Preto;4
320210;2016;4741;663316;Ecoporanga;4
320220;2016;1893;275906;Fundão;4
320225;2016;1184;151530;Governador Lindenberg;4
320230;2016;4027;599061;Guaçuí;4
320240;2016;8215;1129129;Guarapari;4
320245;2016;3506;463254;Ibatiba;4
320250;2016;1021;121908;Ibiraçu;4
320255;2016;1943;260896;Ibitirama;4
320260;2016;905;118129;Iconha;4
320265;2016;2804;396083;Irupi;4
320270;2016;2268;350310;Itaguaçu;4
320280;2016;4712;655122;Itapemirim;4
320290;2016;1120;147161;Itarana;4
320300;2016;4158;510424;Iúna;4
320305;2016;5184;775340;Jaguaré;4
320310;2016;1664;228609;Jerônimo Monteiro;4
320313;2016;1074;119775;João Neiva;4
320316;2016;1621;189812;Laranja da Terra;4
320320;2016;15179;2136690;Linhares;4
320330;2016;3139;422481;Mantenópolis;4
320332;2016;4344;562571;Marataízes;4
320334;2016;1078;145291;Marechal Floriano;4
320335;2016;1039;127918;Marilândia;4
320340;2016;5181;674568;Mimoso do Sul;4
320350;2016;3784;543035;Montanha;4
320360;2016;1438;208149;Mucurici;4
320370;2016;2623;351112;Muniz Freire;4
320380;2016;2394;375307;Muqui;4
320390;2016;6165;787479;Nova Venécia;4
320400;2016;3840;500500;Pancas;4
320405;2016;4682;690507;Pedro Canário;4
320410;2016;4873;731883;Pinheiros;4
320420;2016;1519;194046;Piúma;4
320425;2016;2024;313212;Ponto Belo;4
320430;2016;2631;364871;Presidente Kennedy;4
320435;2016;2985;359663;Rio Bananal;4
320440;2016;893;129744;Rio Novo do Sul;4
320450;2016;1765;247915;Santa Leopoldina;4
320455;2016;3068;377497;Santa Maria de Jetibá;4
320460;2016;2265;312868;Santa Teresa;4
320465;2016;1334;202026;São Domingos do Norte;4
320470;2016;2410;291525;São Gabriel da Palha;4
320480;2016;1837;233371;São José do Calçado;4
320490;2016;12191;1609041;São Mateus;4
320495;2016;669;78620;São Roque do Canaã;4
320500;2016;44447;6701329;Serra;4
320501;2016;4096;581265;Sooretama;4
320503;2016;2003;272670;Vargem Alta;4
320506;2016;1855;215136;Venda Nova do Imigrante;4
320510;2016;7937;1222963;Viana;4
320515;2016;1588;187988;Vila Pavão;4
320517;2016;1994;255946;Vila Valério;4
320520;2016;28429;4011436;Vila Velha;4
320530;2016;23348;3802816;Vitória;4
330010;2016;22912;3751642;Angra dos Reis;4
330015;2016;1357;204830;Aperibé;4
330020;2016;20778;3466982;Araruama;4
330022;2016;1857;285972;Areal;4
330023;2016;2765;382898;Armação dos Búzios;4
330025;2016;3501;575041;Arraial do Cabo;4
330030;2016;8448;1391592;Barra do Piraí;4
330040;2016;12680;1922243;Barra Mansa;4
330045;2016;84403;12975616;Belford Roxo;4
330050;2016;1969;276642;Bom Jardim;4
330060;2016;6192;826268;Bom Jesus do Itabapoana;4
330070;2016;22107;3515309;Cabo Frio;4
330080;2016;9775;1698753;Cachoeiras de Macacu;4
330090;2016;2749;423522;Cambuci;4
330093;2016;1643;246214;Carapebus;4
330095;2016;797;118499;Comendador Levy Gasparian;4
330100;2016;61124;10054609;Campos dos Goytacazes;4
330110;2016;2322;324462;Cantagalo;4
330115;2016;1925;252496;Cardoso Moreira;4
330120;2016;2874;421820;Carmo;4
330130;2016;3535;558615;Casimiro de Abreu;4
330140;2016;3194;521719;Conceição de Macabu;4
330150;2016;1467;195924;Cordeiro;4
330160;2016;1202;174614;Duas Barras;4
330170;2016;118205;16225168;Duque de Caxias;4
330180;2016;2101;408383;Engenheiro Paulo de Frontin;4
330185;2016;8914;1430152;Guapimirim;4
330187;2016;3929;696748;Iguaba Grande;4
330190;2016;30915;4869702;Itaboraí;4
330200;2016;15483;2257081;Itaguaí;4
330205;2016;2100;305631;Italva;4
330210;2016;3264;379189;Itaocara;4
330220;2016;8674;1085482;Itaperuna;4
330225;2016;3491;613041;Itatiaia;4
330227;2016;19792;2904787;Japeri;4
330230;2016;1357;179578;Laje do Muriaé;4
330240;2016;13061;1656606;Macaé;4
330245;2016;768;100763;Macuco;4
330250;2016;38400;5401492;Magé;4
330260;2016;3801;604367;Mangaratiba;4
330270;2016;12121;1631857;Maricá;4
330280;2016;2184;349589;Mendes;4
330285;2016;21982;3710950;Mesquita;4
330290;2016;3322;582612;Miguel Pereira;4
330300;2016;3770;681610;Miracema;4
330310;2016;2396;348933;Natividade;4
330320;2016;16937;2817483;Nilópolis;4
330330;2016;29503;4846244;Niterói;4
330340;2016;11012;1573310;Nova Friburgo;4
330350;2016;104889;19397581;Nova Iguaçu;4
330360;2016;7970;1636117;Paracambi;4
330370;2016;3767;523742;Paraíba do Sul;4
330380;2016;4770;786328;Paraty;4
330385;2016;4728;696578;Paty do Alferes;4
330390;2016;22475;3562044;Petrópolis;4
330395;2016;3451;679070;Pinheiral;4
330400;2016;2885;528918;Piraí;4
330410;2016;2801;410167;Porciúncula;4
330411;2016;2040;394118;Porto Real;4
330412;2016;1331;218939;Quatis;4
330414;2016;27368;4237044;Queimados;4
330415;2016;3268;478084;Quissamã;4
330420;2016;4980;659255;Resende;4
330430;2016;7893;1229999;Rio Bonito;4
330440;2016;1217;160413;Rio Claro;4
330450;2016;1281;226650;Rio das Flores;4
330452;2016;9759;1355930;Rio das Ostras;4
330455;2016;472857;661000000000000;Rio de Janeiro;4
330460;2016;1243;203061;Santa Maria Madalena;4
330470;2016;4437;664531;Santo Antônio de Pádua;4
330475;2016;8779;1097032;São Francisco de Itabapoana;4
330480;2016;6675;1016366;São Fidélis;4
330490;2016;128128;210000000000000;São Gonçalo;4
330500;2016;6816;1311069;São João da Barra;4
330510;2016;43067;5971060;São João de Meriti;4
330513;2016;1425;191075;São José de Ubá;4
330515;2016;3245;439445;São José do Vale do Rio Preto;4
330520;2016;11805;1834874;São Pedro da Aldeia;4
330530;2016;1538;204186;São Sebastião do Alto;4
330540;2016;2562;377368;Sapucaia;4
330550;2016;8479;1077797;Saquarema;4
330555;2016;11796;1783828;Seropédica;4
330560;2016;5107;810550;Silva Jardim;4
330570;2016;3521;455330;Sumidouro;4
330575;2016;6190;961075;Tanguá;4
330580;2016;12359;1831386;Teresópolis;4
330590;2016;2014;294228;Trajano de Moraes;4
330600;2016;11134;2098785;Três Rios;4
330610;2016;10569;1802900;Valença;4
330615;2016;1943;255501;Varre-Sai;4
330620;2016;3462;462601;Vassouras;4
330630;2016;21863;3860544;Volta Redonda;4
350010;2016;762;97187;Adamantina;4
350020;2016;280;48195;Adolfo;4
350030;2016;3133;391711;Aguaí;4
350040;2016;274;37479;Águas da Prata;4
350050;2016;710;103111;Águas de Lindóia;4
350055;2016;588;99811;Águas de Santa Bárbara;4
350060;2016;86;12709;Águas de São Pedro;4
350070;2016;1964;277196;Agudos;4
350075;2016;452;60562;Alambari;4
350080;2016;347;48483;Alfredo Marcondes;4
350090;2016;306;38943;Altair;4
350100;2016;914;136733;Altinópolis;4
350110;2016;330;59739;Alto Alegre;4
350115;2016;1354;206838;Alumínio;4
350120;2016;215;28329;Álvares Florence;4
350130;2016;2802;485546;Álvares Machado;4
350140;2016;432;90020;Álvaro de Carvalho;4
350150;2016;325;41599;Alvinlândia;4
350160;2016;5082;761050;Americana;4
350170;2016;1172;174327;Américo Brasiliense;4
350180;2016;500;85171;Américo de Campos;4
350190;2016;2680;409016;Amparo;4
350200;2016;318;59939;Analândia;4
350210;2016;3183;421015;Andradina;4
350220;2016;2160;278539;Angatuba;4
350230;2016;519;83079;Anhembi;4
350240;2016;423;68138;Anhumas;4
350250;2016;2128;296075;Aparecida;4
350260;2016;585;89688;Aparecida d'Oeste;4
350270;2016;4852;736934;Apiaí;4
350275;2016;1640;237461;Araçariguama;4
350280;2016;10268;1344188;Araçatuba;4
350290;2016;1153;173507;Araçoiaba da Serra;4
350300;2016;346;52432;Aramina;4
350310;2016;671;118811;Arandu;4
350315;2016;255;38376;Arapeí;4
350320;2016;7164;939834;Araraquara;4
350330;2016;7182;996179;Araras;4
350335;2016;262;61059;Arco-Íris;4
350340;2016;609;90462;Arealva;4
350350;2016;546;87453;Areias;4
350360;2016;671;101070;Areiópolis;4
350370;2016;300;39642;Ariranha;4
350380;2016;2167;298293;Artur Nogueira;4
350390;2016;9075;1234169;Arujá;4
350395;2016;116;19005;Aspásia;4
350400;2016;6172;915955;Assis;4
350410;2016;5115;690591;Atibaia;4
350420;2016;171;22084;Auriflama;4
350430;2016;603;90796;Avaí;4
350440;2016;1141;164461;Avanhandava;4
350450;2016;5059;727627;Avaré;4
350460;2016;585;88113;Bady Bassitt;4
350470;2016;146;24767;Balbinos;4
350480;2016;328;50898;Bálsamo;4
350490;2016;1545;228401;Bananal;4
350500;2016;489;81070;Barão de Antonina;4
350510;2016;723;123085;Barbosa;4
350520;2016;822;121126;Bariri;4
350530;2016;1742;213884;Barra Bonita;4
350535;2016;1505;269805;Barra do Chapéu;4
350540;2016;1341;180068;Barra do Turvo;4
350550;2016;6243;890934;Barretos;4
350560;2016;2582;507364;Barrinha;4
350570;2016;16246;2149794;Barueri;4
350580;2016;731;89831;Bastos;4
350590;2016;3218;462176;Batatais;4
350600;2016;24567;3884012;Bauru;4
350610;2016;5195;845608;Bebedouro;4
350620;2016;231;38793;Bento de Abreu;4
350630;2016;999;163892;Bernardino de Campos;4
350635;2016;4833;751425;Bertioga;4
350640;2016;307;48194;Bilac;4
350650;2016;2457;307501;Birigui;4
350660;2016;4307;685566;Biritiba Mirim;4
350670;2016;1351;258550;Boa Esperança do Sul;4
350680;2016;575;113844;Bocaina;4
350690;2016;504;87850;Bofete;4
350700;2016;2703;361413;Boituva;4
350710;2016;2909;535162;Bom Jesus dos Perdões;4
350715;2016;738;93553;Bom Sucesso de Itararé;4
350720;2016;65;9162;Borá;4
350730;2016;308;53924;Boracéia;4
350740;2016;985;157605;Borborema;4
350745;2016;239;37973;Borebi;4
350750;2016;5315;712176;Botucatu;4
350760;2016;10350;1369520;Bragança Paulista;4
350770;2016;303;64049;Braúna;4
350775;2016;274;50651;Brejo Alegre;4
350780;2016;1098;144088;Brodowski;4
350790;2016;1276;171152;Brotas;4
350800;2016;3614;642320;Buri;4
350810;2016;1435;205328;Buritama;4
350820;2016;399;60181;Buritizal;4
350830;2016;453;67524;Cabrália Paulista;4
350840;2016;1613;228120;Cabreúva;4
350850;2016;4206;529149;Caçapava;4
350860;2016;3672;820158;Cachoeira Paulista;4
350870;2016;2696;475885;Caconde;4
350880;2016;815;119242;Cafelândia;4
350890;2016;306;38138;Caiabu;4
350900;2016;2054;272489;Caieiras;4
350910;2016;725;96583;Caiuá;4
350920;2016;11278;2153755;Cajamar;4
350925;2016;4482;632966;Cajati;4
350930;2016;649;131660;Cajobi;4
350940;2016;1780;281947;Cajuru;4
350945;2016;904;165185;Campina do Monte Alegre;4
350950;2016;54185;7995394;Campinas;4
350960;2016;4611;861947;Campo Limpo Paulista;4
350970;2016;3245;425615;Campos do Jordão;4
350980;2016;599;71801;Campos Novos Paulista;4
350990;2016;1368;197365;Cananéia;4
350995;2016;857;189699;Canas;4
351000;2016;2556;360310;Cândido Mota;4
351010;2016;140;19363;Cândido Rodrigues;4
351015;2016;564;106849;Canitar;4
351020;2016;7763;1192715;Capão Bonito;4
351030;2016;1595;254630;Capela do Alto;4
351040;2016;3516;614075;Capivari;4
351050;2016;8316;1107904;Caraguatatuba;4
351060;2016;29746;4655070;Carapicuíba;4
351070;2016;835;100635;Cardoso;4
351080;2016;2206;358742;Casa Branca;4
351090;2016;251;34085;Cássia dos Coqueiros;4
351100;2016;1539;209180;Castilho;4
351110;2016;2591;345029;Catanduva;4
351120;2016;347;57498;Catiguá;4
351130;2016;405;61122;Cedral;4
351140;2016;1213;163473;Cerqueira César;4
351150;2016;666;103704;Cerquilho;4
351160;2016;1020;154478;Cesário Lange;4
351170;2016;1061;174762;Charqueada;4
351190;2016;445;69953;Clementina;4
351200;2016;1389;188846;Colina;4
